title,area,station1,station2,station3,building_age,stories_tall,floor,price,administrative_cost,deposit,gratuity,rooms,sq_meters,link
グランディール,東京都稲城市東長沼,京王相模原線/稲城駅 歩7分,ＪＲ南武線/稲城長沼駅 歩11分,京王相模原線/京王よみうりランド駅 歩17分,5.0,4.0,1.0,8800.0,5000.0,8800.0,0.0,1.0,42.5,https://suumo.jp/chintai/jnc_000017259271/?bc=100187452322
FUJISTA久米川,東京都東村山市栄町２,西武新宿線/久米川駅 歩3分,西武多摩湖線/八坂駅 歩9分,西武新宿線/東村山駅 歩17分,2.0,3.0,2.0,7500.0,4000.0,7500.0,7500.0,1.0,29.14,https://suumo.jp/chintai/jnc_000045485020/?bc=100187556145
メゾンクレスト,東京都昭島市玉川町４,ＪＲ青梅線/中神駅 歩8分,ＪＲ青梅線/東中神駅 歩8分,ＪＲ青梅線/西立川駅 歩20分,31.0,8.0,5.0,7000.0,7000.0,3500.0,0.0,1.0,42.64,https://suumo.jp/chintai/jnc_000013597682/?bc=100184112923
メゾンクレスト,東京都昭島市玉川町４,ＪＲ青梅線/中神駅 歩8分,ＪＲ青梅線/東中神駅 歩8分,ＪＲ青梅線/西立川駅 歩20分,31.0,8.0,5.0,7900.0,7000.0,3950.0,0.0,1.0,42.64,https://suumo.jp/chintai/jnc_000053690871/?bc=100184112898
メゾンクレスト,東京都昭島市玉川町４,ＪＲ青梅線/中神駅 歩8分,ＪＲ青梅線/東中神駅 歩8分,ＪＲ青梅線/西立川駅 歩20分,31.0,8.0,5.0,8700.0,7000.0,4350.0,0.0,3.0,63.0,https://suumo.jp/chintai/jnc_000053690873/?bc=100187523547
メゾンクレスト,東京都昭島市玉川町４,ＪＲ青梅線/中神駅 歩8分,ＪＲ青梅線/東中神駅 歩8分,ＪＲ青梅線/西立川駅 歩20分,31.0,8.0,5.0,9200.0,7000.0,4600.0,0.0,3.0,63.0,https://suumo.jp/chintai/jnc_000048039313/?bc=100184112849
メゾンクレスト,東京都昭島市玉川町４,ＪＲ青梅線/中神駅 歩8分,ＪＲ青梅線/東中神駅 歩8分,ＪＲ青梅線/西立川駅 歩20分,31.0,8.0,5.0,9500.0,7000.0,4750.0,0.0,3.0,63.0,https://suumo.jp/chintai/jnc_000041536622/?bc=100187523590
メゾンクレスト,東京都昭島市玉川町４,ＪＲ青梅線/中神駅 歩8分,ＪＲ青梅線/東中神駅 歩8分,ＪＲ青梅線/西立川駅 歩20分,31.0,8.0,5.0,9600.0,7000.0,4800.0,0.0,3.0,63.0,https://suumo.jp/chintai/jnc_000053690872/?bc=100184112913
メゾンクレスト,東京都昭島市玉川町４,ＪＲ青梅線/中神駅 歩8分,ＪＲ青梅線/東中神駅 歩8分,ＪＲ青梅線/西立川駅 歩20分,31.0,8.0,5.0,10100.0,7000.0,5050.0,0.0,3.0,63.0,https://suumo.jp/chintai/jnc_000048654960/?bc=100185395332
メゾンクレスト,東京都昭島市玉川町４,ＪＲ青梅線/中神駅 歩8分,ＪＲ青梅線/東中神駅 歩8分,ＪＲ青梅線/西立川駅 歩20分,31.0,8.0,5.0,10400.0,7000.0,5200.0,0.0,3.0,68.0,https://suumo.jp/chintai/jnc_000052258670/?bc=100187140719
MTサンライズI,東京都西多摩郡日の出町大字平井,ＪＲ五日市線/武蔵増戸駅 歩8分,ＪＲ五日市線/武蔵引田駅 歩21分,ＪＲ青梅線/福生駅 バス21分 (バス停)文化の森 歩12分,2.0,2.0,2.0,7500.0,3500.0,7500.0,0.0,2.0,62.91,https://suumo.jp/chintai/jnc_000046569299/?bc=100187589242
ＪＲ五日市線 熊川駅 2階建 築19年,東京都福生市南田園２,ＪＲ五日市線/熊川駅 歩11分,ＪＲ青梅線/牛浜駅 歩19分,ＪＲ青梅線/拝島駅 歩20分,19.0,2.0,1.0,6700.0,3000.0,6700.0,0.0,2.0,48.5,https://suumo.jp/chintai/jnc_000055755165/?bc=100186811054
ＪＲ五日市線 熊川駅 2階建 築19年,東京都福生市南田園２,ＪＲ五日市線/熊川駅 歩11分,ＪＲ青梅線/牛浜駅 歩19分,ＪＲ青梅線/拝島駅 歩20分,19.0,2.0,1.0,7000.0,3000.0,7000.0,0.0,2.0,48.5,https://suumo.jp/chintai/jnc_000055755166/?bc=100186811060
吉岡貸家,東京都昭島市中神町,ＪＲ青梅線/中神駅 歩8分,ＪＲ青梅線/昭島駅 歩15分,ＪＲ青梅線/東中神駅 歩20分,5.0,2.0,1.0,12000.0,0.0,12000.0,12000.0,2.0,62.1,https://suumo.jp/chintai/jnc_000021593556/?bc=100187631624
プランドール,東京都昭島市玉川町３,ＪＲ青梅線/東中神駅 歩8分,ＪＲ青梅線/西立川駅 歩18分,,9.0,2.0,1.0,7200.0,3000.0,0.0,0.0,1.0,35.55,https://suumo.jp/chintai/jnc_000055907438/?bc=100187547896
レオパレスＭＩＮＫ,東京都稲城市押立,ＪＲ南武線/矢野口駅 歩12分,ＪＲ南武線/稲城長沼駅 歩20分,京王相模原線/京王よみうりランド駅 歩25分,13.0,2.0,1.0,5550.0,5000.0,0.0,2780.0,1.0,19.87,https://suumo.jp/chintai/jnc_000052314153/?bc=100179815163
レオパレスＭＩＮＫ,東京都稲城市押立,ＪＲ南武線/矢野口駅 歩12分,ＪＲ南武線/稲城長沼駅 歩20分,京王相模原線/京王よみうりランド駅 歩25分,13.0,2.0,1.0,5750.0,5000.0,0.0,2880.0,1.0,19.87,https://suumo.jp/chintai/jnc_000051631782/?bc=100187589515
レオパレスＭＩＮＫ,東京都稲城市押立,ＪＲ南武線/矢野口駅 歩12分,ＪＲ南武線/稲城長沼駅 歩20分,京王相模原線/京王よみうりランド駅 歩25分,13.0,2.0,1.0,5750.0,5000.0,0.0,0.0,1.0,19.87,https://suumo.jp/chintai/jnc_000052013062/?bc=100168651710
ＪＲ中央線 国分寺駅 2階建 築17年,東京都国分寺市東元町３,ＪＲ中央線/国分寺駅 歩7分,ＪＲ武蔵野線/西国分寺駅 歩22分,ＪＲ武蔵野線/北府中駅 歩27分,17.0,2.0,2.0,12300.0,2000.0,12300.0,12300.0,2.0,53.73,https://suumo.jp/chintai/jnc_000050800945/?bc=100155499153
グレースガーデンＡ・Ｂ棟,東京都西東京市下保谷１,西武池袋線/保谷駅 歩8分,西武池袋線/ひばりヶ丘駅 歩23分,西武新宿線/東伏見駅 歩32分,17.0,2.0,1.0,11200.0,2000.0,11200.0,0.0,2.0,62.93,https://suumo.jp/chintai/jnc_000055927464/?bc=100187550973
グレースガーデンＡ・Ｂ棟,東京都西東京市下保谷１,西武池袋線/保谷駅 歩8分,西武池袋線/ひばりヶ丘駅 歩23分,西武新宿線/東伏見駅 歩32分,17.0,2.0,1.0,11200.0,3000.0,11200.0,0.0,2.0,62.93,https://suumo.jp/chintai/jnc_000055933448/?bc=100187618817
西武池袋線 保谷駅 2階建 築17年,東京都西東京市下保谷１,西武池袋線/保谷駅 歩8分,西武池袋線/ひばりヶ丘駅 歩22分,西武新宿線/東伏見駅 歩29分,17.0,2.0,1.0,11200.0,2000.0,11200.0,0.0,2.0,62.93,https://suumo.jp/chintai/jnc_000055933449/?bc=100187613978
西武国分寺線 国分寺駅 2階建 新築,東京都国分寺市本多５,西武国分寺線/国分寺駅 歩11分,,,0.0,2.0,1.0,10300.0,5000.0,10300.0,10300.0,1.0,45.55,https://suumo.jp/chintai/jnc_000055920376/?bc=100187521710
西武国分寺線 国分寺駅 2階建 新築,東京都国分寺市本多５,西武国分寺線/国分寺駅 歩11分,,,0.0,2.0,1.0,10500.0,5000.0,10500.0,10500.0,1.0,45.18,https://suumo.jp/chintai/jnc_000055920375/?bc=100187521697
西武国分寺線 国分寺駅 2階建 新築,東京都国分寺市本多５,西武国分寺線/国分寺駅 歩11分,,,0.0,2.0,1.0,12500.0,5000.0,12500.0,12500.0,2.0,55.81,https://suumo.jp/chintai/jnc_000055920377/?bc=100187521714
レジェンドK,東京都国分寺市本多４,ＪＲ中央線/国分寺駅 歩13分,西武多摩湖線/一橋学園駅 歩23分,西武国分寺線/恋ヶ窪駅 歩28分,23.0,2.0,1.0,16000.0,0.0,32000.0,16000.0,4.0,93.95,https://suumo.jp/chintai/jnc_000040126838/?bc=100187633384
カーサ　ミニヨンII（カーサミニヨンツー）,東京都武蔵村山市大南１,西武拝島線/武蔵砂川駅 歩15分,多摩都市モノレール/桜街道駅 歩26分,西武拝島線/玉川上水駅 歩28分,2.0,2.0,2.0,8200.0,2500.0,0.0,0.0,2.0,57.54,https://suumo.jp/chintai/jnc_000055927452/?bc=100187631649
ディアハイム友,東京都西東京市田無町４,西武新宿線/田無駅 歩5分,西武新宿線/西武柳沢駅 歩23分,西武新宿線/花小金井駅 歩30分,31.0,5.0,2.0,10200.0,10000.0,10200.0,10200.0,3.0,59.4,https://suumo.jp/chintai/jnc_000024034396/?bc=100097272675
ディアハイム友,東京都西東京市田無町４,西武新宿線/田無駅 歩5分,西武新宿線/西武柳沢駅 歩23分,西武新宿線/花小金井駅 歩30分,31.0,5.0,2.0,10600.0,10000.0,10600.0,10600.0,3.0,64.8,https://suumo.jp/chintai/jnc_000052033071/?bc=100187654539
ディアハイム友,東京都西東京市田無町４,西武新宿線/田無駅 歩5分,西武新宿線/西武柳沢駅 歩23分,西武新宿線/花小金井駅 歩30分,31.0,5.0,2.0,10900.0,10000.0,10900.0,10900.0,3.0,64.8,https://suumo.jp/chintai/jnc_000032922463/?bc=100187654636
ロータリーハイム昭島,東京都昭島市昭和町５,ＪＲ青梅線/昭島駅 歩3分,ＪＲ青梅線/中神駅 歩21分,西武拝島線/拝島駅 歩28分,32.0,6.0,3.0,8000.0,5000.0,8000.0,0.0,3.0,51.27,https://suumo.jp/chintai/jnc_000055933263/?bc=100183824201
テラススカイ,東京都昭島市玉川町５,ＪＲ青梅線/東中神駅 歩9分,ＪＲ青梅線/中神駅 歩10分,ＪＲ青梅線/昭島駅 歩29分,39.0,2.0,1.0,7200.0,3000.0,0.0,0.0,2.0,52.88,https://suumo.jp/chintai/jnc_000051404173/?bc=100165643893
テラススカイ,東京都昭島市玉川町５,ＪＲ青梅線/東中神駅 歩9分,ＪＲ青梅線/中神駅 歩10分,ＪＲ青梅線/昭島駅 歩29分,39.0,2.0,1.0,7900.0,3000.0,0.0,0.0,2.0,58.17,https://suumo.jp/chintai/jnc_000055514120/?bc=100165643891
西東京市向台町4丁目住宅,東京都西東京市向台町４,西武新宿線/田無駅 歩13分,西武新宿線/花小金井駅 歩30分,ＪＲ中央線/武蔵境駅 歩36分,8.0,2.0,1.0,14000.0,0.0,28000.0,0.0,3.0,74.52,https://suumo.jp/chintai/jnc_000055098868/?bc=100187654954
西東京市向台町4丁目住宅,東京都西東京市向台町４,西武新宿線/田無駅 歩13分,西武新宿線/花小金井駅 歩30分,ＪＲ中央線/武蔵境駅 歩36分,8.0,2.0,1.0,14000.0,0.0,28000.0,0.0,3.0,74.52,https://suumo.jp/chintai/jnc_000055077498/?bc=100184032884
岡部マンション,東京都国分寺市東戸倉１,西武国分寺線/恋ヶ窪駅 歩7分,西武国分寺線/鷹の台駅 歩15分,ＪＲ中央線/西国分寺駅 歩23分,46.0,5.0,3.0,5200.0,0.0,5200.0,5200.0,1.0,26.0,https://suumo.jp/chintai/jnc_000055654046/?bc=100186382630
